plotID,yearCollected,monthCollected,avgmass,avgCpercent,avgNpercent
BART_050,2019,10,4.871818181818182,NA,NA
BART_050,2019,11,33.47,NA,NA
BART_050,2020,7,10.701818181818183,NA,NA
BART_050,2021,4,2.883529411764706,NA,NA
BART_050,2021,5,8.311785714285714,NA,NA
BART_050,2021,6,0.910625,NA,NA
BART_050,2021,7,0.7567647058823529,NA,NA
BART_050,2021,8,1.0743939393939395,NA,NA
BART_050,2021,9,1.316111111111111,NA,NA
BART_050,2021,10,5.284,NA,NA
BART_050,2022,4,4.592222222222222,NA,NA
BART_050,2022,5,6.529107142857143,NA,NA
BART_050,2022,6,0.76,NA,NA
BART_050,2022,7,1,NA,NA
BART_050,2022,8,1.342,NA,NA
BART_050,2022,9,1.413,52.77,0.58
BART_050,2022,10,5.4232,49.2,0.61
BART_050,2023,4,4.15375,NA,NA
BART_050,2023,5,10.276481481481483,NA,NA
BART_050,2023,6,0.8238888888888889,NA,NA
BART_050,2023,7,0.8773529411764706,NA,NA
BART_050,2023,8,0.8282352941176471,NA,NA
BART_050,2023,9,2.67,NA,NA
BART_050,2023,10,4.114411764705882,NA,NA
BART_050,2023,11,1.8336842105263158,NA,NA
BART_050,2024,5,5.625263157894737,NA,NA
BART_050,2024,6,0.7908823529411765,NA,NA
BART_050,2024,7,0.7811428571428571,NA,NA
BART_050,2024,8,1.4766666666666668,NA,NA
BART_050,2024,9,4.1775,NA,NA
BART_050,2024,10,5.8217647058823525,NA,NA
BART_050,2024,11,3.031052631578947,NA,NA
BART_051,2016,4,1.835,NA,NA
BART_051,2016,5,3.066,NA,NA
BART_051,2016,7,0.9707142857142858,NA,NA
BART_051,2016,10,6.461428571428572,50.7,0.5
BART_051,2016,11,1.2539285714285715,NA,NA
BART_051,2017,4,2.263235294117647,NA,NA
BART_051,2017,5,27.6775,NA,NA
BART_051,2017,6,1.1456250000000001,NA,NA
BART_051,2017,8,0.4625,NA,NA
BART_051,2017,10,3.4769444444444444,NA,NA
BART_051,2017,11,2.996,NA,NA
BART_051,2018,5,25.7075,NA,NA
BART_051,2018,6,3.43,NA,NA
BART_051,2018,7,5.3,NA,NA
BART_051,2018,8,3.375,NA,NA
BART_051,2018,9,9.3966666666666665,NA,NA
BART_051,2018,10,25.3725,NA,NA
BART_051,2018,11,15.605,NA,NA
BART_051,2019,5,24.246363636363636,NA,NA
BART_051,2019,6,4.355,NA,NA
BART_051,2019,7,0.9255555555555556,NA,NA
BART_051,2019,8,2.0700000000000003,NA,NA
BART_051,2019,9,2.2580555555555555,NA,NA
BART_051,2019,10,4.351944444444444,NA,NA
BART_051,2019,11,25.406666666666666,NA,NA
BART_051,2020,7,12.693636363636363,NA,NA
BART_051,2021,5,13.363,NA,NA
BART_051,2022,5,10.882,NA,NA
BART_051,2023,5,16.416,NA,NA
BART_051,2024,5,8.386000000000001,NA,NA
BART_070,2016,4,6.51,NA,NA
BART_070,2016,5,1.5257142857142858,NA,NA
BART_070,2016,6,28.135,NA,NA
BART_070,2016,7,1.6400000000000001,NA,NA
BART_070,2016,10,7.5721428571428575,NA,NA
BART_070,2016,11,1.2546428571428572,NA,NA
BART_070,2017,4,4.276388888888889,NA,NA
BART_070,2017,5,7.066249999999999,NA,NA
BART_070,2017,6,1.6825,NA,NA
BART_070,2017,8,0.8023529411764706,NA,NA
BART_070,2017,9,5.9073529411764705,NA,NA
BART_070,2017,10,5.220606060606061,NA,NA
BART_070,2017,11,2.3222222222222224,NA,NA
BART_070,2018,5,13.863,NA,NA
BART_070,2018,6,1.0105263157894737,NA,NA
BART_070,2018,7,1.3235294117647058,NA,NA
BART_070,2018,8,0.6062500000000001,NA,NA
BART_070,2018,9,2.81,NA,NA
BART_070,2018,10,6.288333333333333,NA,NA
BART_070,2018,11,1.514,NA,NA
BART_070,2019,5,18.301,NA,NA
BART_070,2019,6,1.25,NA,NA
BART_070,2019,7,1.7866666666666666,NA,NA
BART_070,2019,8,0.7661111111111112,NA,NA
BART_070,2019,9,3.721111111111111,NA,NA
BART_070,2019,10,6.766060606060606,NA,NA
BART_070,2019,11,3.322222222222222,NA,NA
BART_070,2020,6,8.255,NA,NA
BART_070,2020,7,7.049821428571429,NA,NA
BART_070,2020,8,2.4664285714285716,NA,NA
BART_070,2020,9,3.971388888888889,NA,NA
BART_070,2020,10,5.477142857142857,NA,NA
BART_070,2020,11,2.038529411764706,NA,NA
BART_070,2021,5,16.182727272727274,NA,NA
BART_070,2022,5,21.297272727272727,NA,NA
BART_070,2023,5,3.3400000000000003,NA,NA
BART_070,2024,5,16.025,NA,NA
BART_071,2016,4,1.7242857142857142,NA,NA
BART_071,2016,5,23.310000000000002,NA,NA
BART_071,2016,7,2.1342857142857143,NA,NA
BART_071,2016,10,7.276071428571429,51.46666666666667,0.43333333333333335
BART_071,2016,11,0.7903571428571429,NA,NA
BART_071,2017,4,2.296315789473684,NA,NA
BART_071,2017,5,8.06625,NA,NA
BART_071,2017,6,2.4023529411764706,NA,NA
BART_071,2017,8,0.6377777777777778,NA,NA
BART_071,2017,9,1.978125,NA,NA
BART_071,2017,10,8.601363636363637,NA,NA
BART_071,2017,11,5.073235294117647,NA,NA
BART_071,2018,5,49.92333333333333,NA,NA
BART_071,2018,6,5.88,NA,NA
BART_071,2018,7,6.635,NA,NA
BART_071,2018,8,1.575,NA,NA
BART_071,2018,9,5.026666666666666,NA,NA
BART_071,2018,10,52.395,NA,NA
BART_071,2018,11,34.5,NA,NA
BART_071,2019,5,27.239,NA,NA
BART_071,2019,6,2.281111111111111,NA,NA
BART_071,2019,7,2.485625,NA,NA
BART_071,2019,8,0.5766666666666667,NA,NA
BART_071,2019,9,0.7935,NA,NA
BART_071,2019,10,8.8455,NA,NA
BART_071,2019,11,10.429,NA,NA
BART_071,2020,6,2.6572222222222224,NA,NA
BART_071,2020,7,7.753846153846154,NA,NA
BART_071,2020,8,1.0384848484848486,NA,NA
BART_071,2020,9,0.6339473684210526,NA,NA
BART_071,2020,10,4.881,NA,NA
BART_071,2020,11,2.330882352941176,NA,NA
BART_071,2021,5,7.7625,NA,NA
BART_071,2021,6,0.5952941176470589,NA,NA
BART_071,2021,7,1.0990625,NA,NA
BART_071,2021,8,0.6585135135135135,NA,NA
BART_071,2021,9,0.40015151515151515,NA,NA
BART_071,2021,10,6.2891176470588235,NA,NA
BART_071,2022,4,2.808333333333333,NA,NA
BART_071,2022,5,4.093275862068966,NA,NA
BART_071,2022,6,1.0228125,NA,NA
BART_071,2022,7,0.9147058823529411,NA,NA
BART_071,2022,8,0.8071621621621622,NA,NA
BART_071,2022,9,0.7661111111111111,53.09,0.63
BART_071,2022,10,5.8307352941176465,49.71,0.5
BART_071,2023,5,8.116851851851852,NA,NA
BART_071,2023,6,0.83,NA,NA
BART_071,2023,7,0.3644117647058824,NA,NA
BART_071,2023,8,0.64,NA,NA
BART_071,2023,9,1.7789473684210526,NA,NA
BART_071,2023,10,4.584428571428571,NA,NA
BART_071,2023,11,4.507777777777778,NA,NA
BART_071,2024,5,20.914944444444444,NA,NA
BART_071,2024,6,0.7705263157894737,NA,NA
BART_071,2024,7,0.36842857142857144,NA,NA
BART_071,2024,8,0.5883333333333334,NA,NA
BART_071,2024,9,0.6747058823529412,NA,NA
BART_071,2024,10,6.720147058823529,NA,NA
BART_071,2024,11,4.6475,NA,NA
BART_072,2016,4,1.4121428571428571,NA,NA
BART_072,2016,5,6.2860000000000005,NA,NA
BART_072,2016,7,1.9964285714285714,NA,NA
BART_072,2016,10,7.3030357142857145,51.6,0.55
BART_072,2016,11,1.7064285714285714,NA,NA
BART_072,2017,4,1.9416666666666667,NA,NA
BART_072,2017,5,18.80625,NA,NA
BART_072,2017,6,2.093125,NA,NA
BART_072,2017,8,0.7597058823529411,NA,NA
BART_072,2017,9,2.7528125,NA,NA
BART_072,2017,10,5.014428571428572,NA,NA
BART_072,2017,11,3.9352941176470586,NA,NA
BART_072,2018,5,14.52,NA,NA
BART_072,2018,6,6.39,NA,NA
BART_072,2018,7,3.925,NA,NA
BART_072,2018,8,2.905,NA,NA
BART_072,2018,9,8.13,NA,NA
BART_072,2018,10,44.552499999999995,NA,NA
BART_072,2018,11,24.575000000000003,NA,NA
BART_072,2019,5,20.256,NA,NA
BART_072,2019,6,0.79375,NA,NA
BART_072,2019,7,5.725,NA,NA
BART_072,2019,8,2.5549999999999997,NA,NA
BART_072,2019,9,2.525,NA,NA
BART_072,2019,10,6.68,NA,NA
BART_072,2019,11,26.185000000000002,NA,NA
BART_072,2020,7,34.596,NA,NA
BART_072,2021,5,25.134999999999998,NA,NA
BART_072,2022,5,18.694,NA,NA
BART_072,2023,5,10.934999999999999,NA,NA
BART_072,2024,5,5.741818181818182,NA,NA
BART_073,2016,4,0.995,NA,NA
BART_073,2016,5,6.31075,NA,NA
BART_073,2016,7,1.79,NA,NA
BART_073,2016,9,1.8364285714285715,NA,NA
BART_073,2016,10,8.52375,51,0.45
BART_073,2016,11,1.5382142857142858,NA,NA
BART_073,2017,4,2.4776470588235293,NA,NA
BART_073,2017,5,15.08125,NA,NA
BART_073,2017,6,1.83,NA,NA
BART_073,2017,8,0.6564705882352941,NA,NA
BART_073,2017,9,2.8129411764705883,NA,NA
BART_073,2017,10,6.662714285714286,NA,NA
BART_073,2017,11,4.363125,NA,NA
BART_073,2018,5,26.4875,NA,NA
BART_073,2018,6,10.07,NA,NA
BART_073,2018,7,9.86,NA,NA
BART_073,2018,8,1.355,NA,NA
BART_073,2018,9,4.975,NA,NA
BART_073,2018,10,53.625,NA,NA
BART_073,2018,11,19.46,NA,NA
BART_073,2019,5,24.69388888888889,NA,NA
BART_073,2019,6,7.485,NA,NA
BART_073,2019,7,8.825,NA,NA
BART_073,2019,8,1.9933333333333334,NA,NA
BART_073,2019,9,6.506,NA,NA
BART_073,2019,10,7.9552000000000005,NA,NA
BART_073,2019,11,24.045,NA,NA
BART_073,2020,7,13.732999999999999,NA,NA
BART_073,2021,4,6.088125,NA,NA
BART_073,2021,5,10.239423076923078,NA,NA
BART_073,2021,6,1.06,NA,NA
BART_073,2021,7,1.0076315789473684,NA,NA
BART_073,2021,8,0.7976470588235294,NA,NA
BART_073,2021,9,0.7630555555555556,NA,NA
BART_073,2021,10,8.135735294117646,NA,NA
BART_073,2022,4,8.525555555555556,NA,NA
BART_073,2022,5,6.3219642857142855,NA,NA
BART_073,2022,6,1.0741176470588236,NA,NA
BART_073,2022,7,1.953235294117647,NA,NA
BART_073,2022,8,0.7132352941176471,NA,NA
BART_073,2022,9,0.82,52.77,0.62
BART_073,2022,10,7.305857142857143,50.485,0.595
BART_073,2023,4,6.294444444444444,NA,NA
BART_073,2023,5,14.095789473684212,NA,NA
BART_073,2023,6,0.7444444444444445,NA,NA
BART_073,2023,7,0.3348529411764706,NA,NA
BART_073,2023,8,1.0605882352941176,NA,NA
BART_073,2023,9,1.339705882352941,NA,NA
BART_073,2023,10,5.551428571428572,NA,NA
BART_073,2023,11,3.4505882352941177,NA,NA
BART_073,2024,5,3.890357142857143,NA,NA
BART_073,2024,6,0.868421052631579,NA,NA
BART_073,2024,7,0.4565714285714286,NA,NA
BART_073,2024,8,0.4826470588235294,NA,NA
BART_073,2024,9,1.3929411764705883,NA,NA
BART_073,2024,10,8.766029411764706,NA,NA
BART_073,2024,11,3.008529411764706,NA,NA
BART_074,2016,4,1.0917857142857144,NA,NA
BART_074,2016,5,1.3557142857142856,NA,NA
BART_074,2016,6,16.436666666666667,NA,NA
BART_074,2016,7,0.9775,NA,NA
BART_074,2016,10,5.9626785714285715,51.1,0.55
BART_074,2016,11,3.694285714285714,NA,NA
BART_074,2017,4,1.6544444444444444,NA,NA
BART_074,2017,5,15.00625,NA,NA
BART_074,2017,6,1.67125,NA,NA
BART_074,2017,8,0.6481578947368422,NA,NA
BART_074,2017,9,2.3873529411764705,NA,NA
BART_074,2017,10,4.472962962962963,NA,NA
BART_074,2017,11,13.766666666666666,NA,NA
BART_074,2018,5,8.8966666666666665,NA,NA
BART_074,2018,7,3.14,NA,NA
BART_074,2018,8,0.73,NA,NA
BART_074,2018,9,3.9050000000000002,NA,NA
BART_074,2018,10,34.83,NA,NA
BART_074,2018,11,36.56666666666666,NA,NA
BART_074,2019,5,28.96,NA,NA
BART_074,2019,6,7.95,NA,NA
BART_074,2019,7,0.8,NA,NA
BART_074,2019,8,1.94,NA,NA
BART_074,2019,9,6.034,NA,NA
BART_074,2019,10,5.183275862068966,NA,NA
BART_074,2019,11,27.855,NA,NA
BART_074,2020,7,37.76888888888889,NA,NA
BART_074,2021,4,2.4280555555555554,NA,NA
BART_074,2021,5,1.5522222222222222,NA,NA
BART_074,2021,6,1.0120588235294117,NA,NA
BART_074,2021,7,0.46558823529411764,NA,NA
BART_074,2021,8,0.3801470588235294,NA,NA
BART_074,2021,9,0.82375,NA,NA
BART_074,2021,10,4.382424242424243,NA,NA
BART_074,2022,4,5.520588235294118,NA,NA
BART_074,2022,5,10.762222222222222,NA,NA
BART_074,2022,6,0.8416666666666667,NA,NA
BART_074,2022,7,0.3276470588235294,NA,NA
BART_074,2022,8,0.3903030303030303,NA,NA
BART_074,2022,9,0.6132352941176471,52.11,0.56
BART_074,2022,10,3.909393939393939,48.81,0.58
BART_074,2023,4,6.653888888888889,NA,NA
BART_074,2023,5,24.304285714285715,NA,NA
BART_074,2023,6,0.7414705882352941,NA,NA
BART_074,2023,7,0.24027777777777778,NA,NA
BART_074,2023,8,0.2484375,NA,NA
BART_074,2023,9,1.2227777777777777,NA,NA
BART_074,2023,10,3.782763157894737,NA,NA
BART_074,2023,11,7.436111111111112,NA,NA
BART_074,2024,5,10.737499999999999,NA,NA
BART_074,2024,6,0.79375,NA,NA
BART_074,2024,7,0.24166666666666667,NA,NA
BART_074,2024,8,2.606315789473684,NA,NA
BART_074,2024,9,1.4797058823529412,NA,NA
BART_074,2024,10,4.818484848484848,NA,NA
BART_074,2024,11,4.778235294117647,NA,NA
BART_075,2016,4,1.8078571428571428,NA,NA
BART_075,2016,5,5.934,NA,NA
BART_075,2016,7,1.4039285714285714,NA,NA
BART_075,2016,9,2.8535714285714286,NA,NA
BART_075,2016,10,9.469821428571429,50.95,0.6
BART_075,2016,11,1.272857142857143,NA,NA
BART_075,2017,4,3.4723529411764704,NA,NA
BART_075,2017,5,12.83,NA,NA
BART_075,2017,6,2.176875,NA,NA
BART_075,2017,8,2.1607894736842104,NA,NA
BART_075,2017,9,5.646111111111111,NA,NA
BART_075,2017,10,5.253714285714286,NA,NA
BART_075,2017,11,3.447222222222222,NA,NA
BART_075,2018,5,62.95399999999999,NA,NA
BART_075,2018,6,9.03,NA,NA
BART_075,2018,7,4.859999999999999,NA,NA
BART_075,2018,8,3.8033333333333332,NA,NA
BART_075,2018,9,8.135,NA,NA
BART_075,2018,10,50.3025,NA,NA
BART_075,2018,11,17.526666666666667,NA,NA
BART_075,2019,5,17.529444444444444,NA,NA
BART_075,2019,6,7.79,NA,NA
BART_075,2019,7,5.735,NA,NA
BART_075,2019,8,3.21,NA,NA
BART_075,2019,9,2.67,NA,NA
BART_075,2019,10,7.5232,NA,NA
BART_075,2019,11,28.765,NA,NA
BART_075,2020,7,10.723333333333333,NA,NA
BART_075,2021,5,14.792727272727273,NA,NA
BART_075,2022,5,17.913,NA,NA
BART_075,2023,5,10.917,NA,NA
BART_075,2024,5,18.275000000000002,NA,NA
GRSM_047,2016,4,1.2792857142857144,NA,NA
GRSM_047,2016,6,3.4964285714285714,NA,NA
GRSM_047,2016,9,9.638333333333334,NA,NA
GRSM_047,2016,10,0.6385714285714286,NA,NA
GRSM_047,2016,11,5.12,NA,NA
GRSM_047,2017,8,27.559687500000003,NA,NA
GRSM_047,2017,10,0.6338157894736842,NA,NA
GRSM_047,2017,11,4.081666666666667,NA,NA
GRSM_047,2017,12,1.295,NA,NA
GRSM_047,2018,4,0.0025,NA,NA
GRSM_047,2018,9,79.44125,NA,NA
GRSM_047,2018,10,0.5596808510638298,NA,NA
GRSM_047,2018,11,5.294761904761905,NA,NA
GRSM_047,2019,4,0.13875,NA,NA
GRSM_047,2019,9,11.545178571428572,NA,NA
GRSM_047,2019,10,0.35700000000000004,NA,NA
GRSM_047,2020,10,55.684000000000005,NA,NA
GRSM_047,2021,9,27.468055555555555,NA,NA
GRSM_047,2021,10,1.1679411764705883,53.255,0.76
GRSM_047,2021,11,5.567424242424242,NA,NA
GRSM_047,2022,4,2.528888888888889,NA,NA
GRSM_047,2022,9,7.672499999999999,NA,NA
GRSM_047,2022,10,2.1691176470588234,NA,NA
GRSM_047,2022,11,3.7534615384615386,NA,NA
GRSM_047,2023,4,0.8276470588235294,NA,NA
GRSM_047,2023,9,1.6645652173913044,NA,NA
GRSM_047,2023,10,4.491960784313726,NA,NA
GRSM_047,2023,11,4.777083333333334,NA,NA
GRSM_047,2024,9,2.052888888888889,NA,NA
GRSM_047,2024,10,2.55375,NA,NA
GRSM_047,2024,11,6.716111111111111,NA,NA
GRSM_047,2024,12,0.8376470588235294,NA,NA
GRSM_048,2016,4,5.991428571428571,NA,NA
GRSM_048,2016,6,1.747142857142857,NA,NA
GRSM_048,2016,9,17.51325,NA,NA
GRSM_048,2016,10,5.240714285714286,NA,NA
GRSM_048,2016,11,9.655535714285714,NA,NA
GRSM_048,2017,3,10.7290625,NA,NA
GRSM_048,2017,8,29.4116,NA,NA
GRSM_048,2017,10,2.9405405405405407,NA,NA
GRSM_048,2017,11,7.13125,NA,NA
GRSM_048,2017,12,3.6765624999999997,NA,NA
GRSM_048,2018,4,1.8441176470588236,NA,NA
GRSM_048,2018,9,5.871630434782609,NA,NA
GRSM_048,2018,10,1.9191836734693877,NA,NA
GRSM_048,2018,11,10.162894736842105,NA,NA
GRSM_048,2019,4,8.80111111111111,NA,NA
GRSM_048,2019,9,14.974,NA,NA
GRSM_048,2019,10,4.02175,NA,NA
GRSM_048,2019,11,10.892631578947368,NA,NA
GRSM_048,2019,12,30.172727272727272,NA,NA
GRSM_048,2020,10,58.605000000000004,NA,NA
GRSM_048,2020,11,26.46,NA,NA
GRSM_048,2020,12,5.479411764705882,NA,NA
GRSM_048,2021,4,1.7854166666666667,NA,NA
GRSM_048,2021,9,7.341590909090909,NA,NA
GRSM_048,2021,10,3.807638888888889,52.065,0.9149999999999999
GRSM_048,2021,11,9.284571428571429,NA,NA
GRSM_048,2022,4,16.274117647058823,NA,NA
GRSM_048,2022,9,7.281481481481482,NA,NA
GRSM_048,2022,10,7.03375,NA,NA
GRSM_048,2022,11,5.665571428571428,NA,NA
GRSM_048,2023,4,7.83375,NA,NA
GRSM_048,2023,9,6.4071739130434775,NA,NA
GRSM_048,2023,10,5.962,NA,NA
GRSM_048,2023,11,5.958857142857143,NA,NA
GRSM_048,2024,4,1.7744444444444445,NA,NA
GRSM_048,2024,9,7.28654347826087,NA,NA
GRSM_048,2024,10,2.8637735849056605,NA,NA
GRSM_048,2024,11,6.767352941176471,NA,NA
GRSM_048,2024,12,0.9511764705882353,NA,NA
GRSM_049,2016,4,3.394285714285714,NA,NA
GRSM_049,2016,6,2.137857142857143,NA,NA
GRSM_049,2016,9,8.17675,NA,NA
GRSM_049,2016,10,2.4271428571428575,NA,NA
GRSM_049,2016,11,7.555357142857143,NA,NA
GRSM_049,2017,8,16.75029411764706,NA,NA
GRSM_049,2017,10,2.3846938775510202,NA,NA
GRSM_049,2017,11,10.7871875,NA,NA
GRSM_049,2017,12,8.126785714285715,NA,NA
GRSM_049,2018,4,8.06,NA,NA
GRSM_049,2018,9,9.09423076923077,NA,NA
GRSM_049,2018,10,1.6397872340425532,NA,NA
GRSM_049,2018,11,13.632631578947368,NA,NA
GRSM_049,2019,4,14.064444444444444,NA,NA
GRSM_049,2019,9,31.098666666666666,NA,NA
GRSM_049,2019,10,15.699,NA,NA
GRSM_049,2019,11,9.287777777777777,NA,NA
GRSM_049,2020,10,93.62363636363636,NA,NA
GRSM_049,2021,4,2.61625,NA,NA
GRSM_049,2021,9,11.866944444444444,NA,NA
GRSM_049,2021,10,6.038333333333333,48.7,0.85
GRSM_049,2021,11,34.349411764705884,NA,NA
GRSM_049,2022,4,2.5955555555555554,NA,NA
GRSM_049,2022,9,11.878333333333332,NA,NA
GRSM_049,2022,10,3.8466666666666667,NA,NA
GRSM_049,2023,9,5.548513513513513,NA,NA
GRSM_049,2023,10,11.738461538461538,NA,NA
GRSM_049,2023,11,8.471666666666666,NA,NA
GRSM_049,2024,4,2.4735,NA,NA
GRSM_049,2024,9,2.92,NA,NA
GRSM_049,2024,10,2.000384615384615,NA,NA
GRSM_049,2024,11,8.478235294117647,NA,NA
GRSM_049,2024,12,2.1497058823529414,NA,NA
GRSM_050,2016,4,1.0207142857142857,NA,NA
GRSM_050,2016,6,1.5457142857142858,NA,NA
GRSM_050,2016,9,12.245,NA,NA
GRSM_050,2016,10,2.375714285714286,NA,NA
GRSM_050,2016,11,4.7976190476190474,NA,NA
GRSM_050,2017,3,1.269,NA,NA
GRSM_050,2017,8,9.506400000000001,NA,NA
GRSM_050,2017,10,2.432888888888889,NA,NA
GRSM_050,2017,11,6.4021875,NA,NA
GRSM_050,2017,12,6.257352941176471,NA,NA
GRSM_050,2018,4,15.1,NA,NA
GRSM_050,2018,9,3.7070833333333333,NA,NA
GRSM_050,2018,10,4.093333333333334,NA,NA
GRSM_050,2018,11,44.37,NA,NA
GRSM_050,2019,4,9.58375,NA,NA
GRSM_050,2019,9,16.86973684210526,NA,NA
GRSM_050,2020,10,50.55818181818182,NA,NA
GRSM_050,2021,9,35.88666666666667,NA,NA
GRSM_050,2022,9,22.6,NA,NA
GRSM_050,2023,9,21.540999999999997,NA,NA
GRSM_050,2024,9,38.09090909090909,NA,NA
GRSM_051,2016,4,4.734642857142857,NA,NA
GRSM_051,2016,6,3.130714285714286,NA,NA
GRSM_051,2016,9,3.704,NA,NA
GRSM_051,2016,10,0.9076785714285714,NA,NA
GRSM_051,2016,11,7.2421428571428565,NA,NA
GRSM_051,2017,8,23.776,NA,NA
GRSM_051,2017,10,0.23800000000000002,NA,NA
GRSM_051,2017,11,0.1942857142857143,NA,NA
GRSM_051,2017,12,1.4293333333333333,NA,NA
GRSM_051,2018,9,1.4395652173913043,NA,NA
GRSM_051,2018,10,0.3559782608695652,NA,NA
GRSM_051,2018,11,2.8570454545454544,NA,NA
GRSM_051,2019,4,0.090625,NA,NA
GRSM_051,2019,9,12.425625,NA,NA
GRSM_051,2019,10,0.21578947368421053,NA,NA
GRSM_051,2019,11,1.834814814814815,NA,NA
GRSM_051,2019,12,1.5316666666666667,NA,NA
GRSM_051,2020,10,42.951904761904764,NA,NA
GRSM_051,2021,9,4.175978260869566,NA,NA
GRSM_051,2021,10,1.804375,53.2,0.625
GRSM_051,2021,11,2.6383823529411763,NA,NA
GRSM_051,2022,4,2.862941176470588,NA,NA
GRSM_051,2022,9,14.381607142857144,NA,NA
GRSM_051,2022,10,2.0963235294117646,NA,NA
GRSM_051,2022,11,4.1144897959183675,NA,NA
GRSM_051,2023,4,3.9144444444444444,NA,NA
GRSM_051,2023,9,10.717027027027028,NA,NA
GRSM_051,2023,11,3.38,NA,NA
GRSM_051,2024,9,1.5693396226415095,NA,NA
GRSM_051,2024,10,1.1105555555555555,NA,NA
GRSM_051,2024,11,8.633428571428572,NA,NA
GRSM_051,2024,12,0.7220588235294118,NA,NA
GRSM_052,2016,4,1.7535714285714286,NA,NA
GRSM_052,2016,6,1.8542857142857143,NA,NA
GRSM_052,2016,9,7.5605,NA,NA
GRSM_052,2016,10,3.6264285714285713,NA,NA
GRSM_052,2016,11,4.795357142857143,NA,NA
GRSM_052,2017,8,10.504545454545454,NA,NA
GRSM_052,2017,10,3.5580392156862746,NA,NA
GRSM_052,2017,11,10.1859375,NA,NA
GRSM_052,2017,12,5.82,NA,NA
GRSM_052,2018,4,3.961333333333333,NA,NA
GRSM_052,2018,9,34.20333333333333,NA,NA
GRSM_052,2018,10,12.5175,NA,NA
GRSM_052,2018,11,29.52,NA,NA
GRSM_052,2019,9,18.795483870967743,NA,NA
GRSM_052,2019,10,2.680357142857143,NA,NA
GRSM_052,2019,11,9.581176470588234,NA,NA
GRSM_052,2019,12,22.11,NA,NA
GRSM_052,2020,10,43.126999999999995,NA,NA
GRSM_052,2021,4,3.63,NA,NA
GRSM_052,2021,9,19.189,NA,NA
GRSM_052,2022,9,43.81857142857143,NA,NA
GRSM_052,2022,10,5.578125,NA,NA
GRSM_052,2022,11,4.818714285714286,NA,NA
GRSM_052,2023,4,1.4158823529411764,NA,NA
GRSM_052,2023,9,11.998999999999999,NA,NA
GRSM_052,2023,11,20.45111111111111,NA,NA
GRSM_052,2024,9,30.919,NA,NA
GRSM_052,2024,10,3.13734693877551,NA,NA
GRSM_052,2024,11,11.64015625,NA,NA
GRSM_052,2024,12,2.445277777777778,NA,NA
GRSM_053,2016,4,0.6682142857142858,NA,NA
GRSM_053,2016,6,2.7735714285714286,NA,NA
GRSM_053,2016,9,12.51125,NA,NA
GRSM_053,2016,10,5.653392857142857,NA,NA
GRSM_053,2016,11,10.656071428571428,NA,NA
GRSM_053,2017,3,5.116333333333333,NA,NA
GRSM_053,2017,8,28.351521739130437,NA,NA
GRSM_053,2017,10,3.6015555555555556,NA,NA
GRSM_053,2017,11,8.44142857142857,NA,NA
GRSM_053,2017,12,4.127,NA,NA
GRSM_053,2018,4,1.94,NA,NA
GRSM_053,2018,9,8.73,NA,NA
GRSM_053,2018,10,2.48,NA,NA
GRSM_053,2018,11,13.161944444444444,NA,NA
GRSM_053,2019,4,5.8185,NA,NA
GRSM_053,2019,9,14.082777777777778,NA,NA
GRSM_053,2019,10,4.431052631578948,NA,NA
GRSM_053,2019,11,16.84,NA,NA
GRSM_053,2019,12,9.5425,NA,NA
GRSM_053,2020,10,19.205,NA,NA
GRSM_053,2020,11,31.5655,NA,NA
GRSM_053,2020,12,1.0116666666666667,NA,NA
GRSM_053,2021,4,0.7232608695652174,NA,NA
GRSM_053,2021,9,2.0053846153846155,NA,NA
GRSM_053,2021,10,2.92036,48.6,0.72
GRSM_053,2021,11,9.041571428571428,NA,NA
GRSM_053,2022,4,1.6609375000000002,NA,NA
GRSM_053,2022,9,4.537407407407407,NA,NA
GRSM_053,2022,10,6.443235294117647,NA,NA
GRSM_053,2022,11,3.0004545454545455,NA,NA
GRSM_053,2023,4,1.78875,NA,NA
GRSM_053,2023,9,4.086222222222222,NA,NA
GRSM_053,2023,10,5.348627450980392,NA,NA
GRSM_053,2023,11,6.181176470588235,NA,NA
GRSM_053,2024,4,1.038888888888889,NA,NA
GRSM_053,2024,9,5.514136363636363,NA,NA
GRSM_053,2024,10,1.5825961538461537,NA,NA
GRSM_053,2024,11,8.924722222222222,NA,NA
GRSM_053,2024,12,0.741875,NA,NA
GRSM_054,2016,4,0.054285714285714284,NA,NA
GRSM_054,2016,6,2.1271428571428572,NA,NA
GRSM_054,2016,9,9.006,NA,NA
GRSM_054,2016,10,6.251428571428572,NA,NA
GRSM_054,2016,11,7.7275,NA,NA
GRSM_054,2017,3,0.02964285714285714,NA,NA
GRSM_054,2017,8,50.09760869565218,NA,NA
GRSM_054,2017,10,2.121122448979592,NA,NA
GRSM_054,2017,11,13.591333333333333,NA,NA
GRSM_054,2017,12,1.0393333333333332,NA,NA
GRSM_054,2018,4,0.525625,NA,NA
GRSM_054,2018,9,27.72547619047619,NA,NA
GRSM_054,2018,10,4.533088235294118,NA,NA
GRSM_054,2018,11,108.59,NA,NA
GRSM_054,2019,4,2.3779999999999997,NA,NA
GRSM_054,2019,9,6.530483870967742,NA,NA
GRSM_054,2019,10,5.654166666666667,NA,NA
GRSM_054,2019,11,8.421666666666667,NA,NA
GRSM_054,2019,12,2.0215,NA,NA
